File,uuid,identifier,createdBy,createdAtGMT,modifiedBy,modifiedAtGMT,MoundID,Date,BurialMoundAuthor,Type_Adela,TypeNotes,Source,DescriptionOfMoundOrLocale,LanduseAroundMound,LanduseAroundMoundNote,LanduseOnTopOfMound,LanduseOnTopOfMoundNote,PositionInTheLandscape,PositionInTheLandscapeNotes,Prominence,ProminenceNote,Latitude,Longitude,Northing,Easting,Accuracy,HandheldGPSPoint,Elevation,FacingDirectionForPhoto,NotesAndPhotoID,Photo,HeightMax,DiameterMax,HeightMin,DiameterMin,OtherDimension,ShapeNotes,AssociatedFeatureOrMaterial,SurfaceMaterialDescription,SampleCollected,ChronologyEstimate,AssociatedFeatureOrMaterialPhoto,Condition,ConditionNotes,PrincipalSourceOfImpact,PrincipalSourceOfImpactNote,OtherSourcesOfImpact,ArchaeologicalPotential,ArchaeologicalPotentialNotes,MostRecentDamageWhat,MostRecentDamageWhatNotes,MostRecentDamageWithin,MostRecentDamageWithinNotes,RTDescription,CommentsAndRecommendations,CRMPhotos,geospatialcolumn
MoundsW1-20180918.csv,1000021537185699372,9695,Petra Janouchova,2018-09-17 12:01:58.641 GMT,Petra Janouchova,2018-09-17 12:01:58 GMT,9695,17 Sep,Petra Janouchova,Burial Mound,,Legacy verification,"small to medium sized stones scattered about, geodetic point present, 2x RTs",Annual agriculture,"ploughed field on one side, scrub on the other",Scrub,,Hilltop,,High,,42.19187689,26.71801479,4671118.933,476716.9348,3,54,150,Southwest,ext 980,files/app/925b149a-69de-4af7-a958-908f7dd34cdd_image-1537186156015.original.jpg,1.5,24,NA,NA,,,,,No,,,4 - seriously damaged,,Looting,,vegetation overgrowth,4 - minimal,,Looting,,Unknown,,"01,circle,3,3,1,manually excavated deep trench;02,oval,2,2,0.5,manually excavated shallow trench","ext 978,979",files/app/3bf5be51-4f31-4fe9-8928-aa2a850cf19e_image-1537186103189.original.jpg - files/app/98ae8dfa-c1f7-4f0e-8c79-2a12c0f53715_image-1537185996854.original.jpg,POINT(476716.934819 4671118.933324)
MoundsW1-20180918.csv,1000051537252449492,8537,Verka Dolezalkova,2018-09-18 06:34:14.759 GMT,Verka Dolezalkova,2018-09-18 06:34:14 GMT,8537,18 Sep,Verka Dolezalkova,Extinct Burial Mound,,Legacy verification,"soil marks in field lighter soil layer than surrounding harrowed field, destroyed by agricultural land use",Annual agriculture,,Annual agriculture,,Upper slope,local hilltop from other perspective,Nil,would have been higher before extinction,42.25553738,26.8791283,4678155.953,490029.8427,3,304,237,Southeast,"ext 831, 832",files/app/4a8c003b-1cce-4d33-b8b8-d11b034c588e_image-1537252944072.original.jpg,0.6,26,NA,25,,,,detail shot of soil marks ext 833,No,,files/app/9a699eb2-abb9-4a5c-94a0-c4e2f792f071_image-1537253007972.original.jpg,5 - extinct or near extinct,,Agriculture,,,4 - minimal,,Agriculture,,Last month,last harvest,,,,POINT(490029.842712 4678155.952858)
MoundsW1-20180918.csv,1000051537253158049,8538,Verka Dolezalkova,2018-09-18 06:46:03.262 GMT,Verka Dolezalkova,2018-09-18 06:49:14 GMT,8538,18 Sep,Verka Dolezalkova,Extinct Burial Mound,,Survey,"associated with 8537, soil layer lighter in colour than surrounding harrowed field,",Annual agriculture,,Annual agriculture,,Upper slope,,Low,would have been higher before extinction,42.25591738,26.87913803,4678198.144,490030.7047,3,305,238,North,"ext 834, 835",files/app/b2f99208-668a-41f2-a897-fffb36c3c030_image-1537253510498.original.jpg,1.2,35,NA,30,,,,,No,,,5 - extinct or near extinct,,Agriculture,,minimal vegetation overgrowth,4 - minimal,,Agriculture,,Last month,last harvest,,,,POINT(490030.704654 4678198.144334)
MoundsW1-20180918.csv,1000101537254396797,8288,Tiana Anderson,2018-09-18 07:06:44.562 GMT,Tiana Anderson,2018-09-18 07:06:44 GMT,8288,18 Sep,Tiana Anderson,Burial Mound,,Legacy verification,"burial mound with large RT in South side of mound. stones, scrub and forest surrounding it makes it incredibly hard to see and detect",Forest,,Scrub,,Upper slope,,Low,,42.25951555,26.84780576,4678601.805,487446.9773,3,62,308,East,241-242 too much scrub and trees around to take a photo of the whole mound,files/app/7a2503a9-cc72-4562-a5d6-5fb964ead729_image-1537254913036.original.jpg,1.5,12,NA,NA,,,,,No,,,3 - damaged,,Looting,,,3 - impaired,,Looting,,Unknown,,"01,round,2,0.7",ext 240 + 243,files/app/c09fdf23-aebd-4a0a-8a05-78cd93f95411_image-1537254778217.original.jpg,POINT(487446.977267 4678601.805286)
MoundsW1-20180918.csv,1000051537256923935,8539,Verka Dolezalkova,2018-09-18 07:48:51.008 GMT,Verka Dolezalkova,2018-09-18 08:03:47 GMT,8539,18 Sep,Verka Dolezalkova,Burial Mound,,Legacy verification,"overgrown with vegetation, animal burrows present, large RT present, surrounded by sunflower fields",Annual agriculture,,Pasture,grassland,Lower slope,,Medium,,42.25158642,26.88433581,4677716.667,490458.791,3,306,245,North,photo 836 -839,files/app/74bcb16c-7b71-4bd5-bc51-14ac837e7d99_image-1537257527116.original.jpg,2,35,NA,33,,,,,No,,,4 - seriously damaged,,Looting,,vegetation overgrowth,4 - minimal,,Looting,,Last year,,"01,crescent/oval,5,2.5,1.2,manually excavated deep trench (takes up almost half of the mound)",,files/app/0512a610-d894-4fe8-80e4-5e1b006a38fc_image-1537257634800.original.jpg - files/app/4d694d7b-0748-4561-9fde-091b82106c75_image-1537257678847.original.jpg - files/app/ddf407ab-2b0e-4597-8f41-06b5f8588465_image-1537257657746.original.jpg - files/app/f4ad7470-13e6-4340-be04-2fa176f93aea_image-1537257424155.original.jpg,POINT(490458.790988 4677716.666614)
MoundsW1-20180918.csv,1000101537257923280,8289,Tiana Anderson,2018-09-18 08:05:37.926 GMT,Tiana Anderson,2018-09-18 08:05:37 GMT,8289,18 Sep,Tiana Anderson,Other,trench,Survey,trench cut deep into the ground and Rock,Pasture,,Scrub,,Lower slope,,Low,,42.25671474,26.84602851,4678291.083,487299.827,3,63,298,Northeast,244,files/app/cc0b5b45-8e1c-4f30-8266-c735b1a12799_image-1537258077076.original.jpg,1,0 (extends throughout lower slope),NA,NA,width: 1m,,,,No,,,0 - No observation,not relevant,Other,military),,No observation,not relevant,Other,specify in Annotation (military),Unknown,,,,,POINT(487299.827023 4678291.083453)
MoundsW1-20180918.csv,1000051537259685335,8540,Verka Dolezalkova,2018-09-18 08:35:16.418 GMT,Verka Dolezalkova,2018-09-18 08:35:16 GMT,8540,18 Sep,Verka Dolezalkova,Other,,Legacy verification,"destroyed by annual agriculture, overgrown with reeds and sunflowers, nothing visible, geodetic point supposed to be present but not visible",Annual agriculture,,Annual agriculture,,,,Nil,,42.25126825,26.89442076,4677680.259,491290.6614,3,307,258,Northwest,,files/app/59eff8e5-6dab-4c6d-81b3-1a882b4530c8_image-1537259881737.original.jpg,0,0,NA,0,,,,,No,,,5 - extinct or near extinct,,Agriculture,,,5 - none or nearly none,,Agriculture,,Last month,last harvest,,,,POINT(491290.661359 4677680.259251)
MoundsW1-20180918.csv,1000101537260454477,8290,Tiana Anderson,2018-09-18 08:47:39.732 GMT,Tiana Anderson,2018-09-18 08:49:14 GMT,8290,18 Sep,Tiana Anderson,Burial Mound,,Legacy verification,burial mound repurposed by military with a marker on top surrounded by stones while the whole surface of the mound is covered in large stones. marker 1.5m tall,Scrub,,Scrub,scrub and rocks,Upper slope,,Low,,42.25529104,26.84719438,4678132.831,487395.7092,3,64,295,West,"245, detail shots 246-253",files/app/5a29693d-bc30-410e-89ad-fabd1addb250_image-1537260863750.original.jpg,2,14,1.5,NA,width:8m,,,,No,,,4 - seriously damaged,,Other,military),animal activities,3 - impaired,,Other,specify in Annotation (military),Unknown,,,,,POINT(487395.709247 4678132.831451)
MoundsW1-20180918.csv,1000051537261870631,8541,Verka Dolezalkova,2018-09-18 09:11:15.790 GMT,Verka Dolezalkova,2018-09-18 09:11:15 GMT,8541,18 Sep,Verka Dolezalkova,Other,,Legacy verification,geodetic point not visible due to damage by residential development,Scrub,and urban development,Urban,in a settlement or surrounded by infrastructure,Upper slope,,Low,,42.23968168,26.89729434,4676393.47,491526.1547,3,308,213,North,ext 842-848 (overview + field shots of urban development),files/app/2c822330-cf91-4dbc-98bc-7925a7c09934_image-1537262135533.original.jpg - files/app/d9508abc-6438-4b74-8e68-d37c5ab53d6d_image-1537262149979.original.jpg,0,0,NA,0,,,,abandoned houses,No,,,5 - extinct or near extinct,,Urban development,,vegetation overgrowth,5 - none or nearly none,,Urban development,,Unknown,,,,,POINT(491526.15472 4676393.469989)
MoundsW1-20180918.csv,1000101537264243777,8292,Tiana Anderson,2018-09-18 09:51:04.325 GMT,Tiana Anderson,2018-09-18 09:51:04 GMT,8292,18 Sep,Tiana Anderson,Extinct Burial Mound,,Legacy verification,destroyed due to pine tree plantations,Forest,,Pasture,grassland (and annual agriculture,Lower slope,,Nil,,42.25428966,26.85290822,4678020.815,487866.8277,3,65,281,South,257,files/app/7a95428c-e954-45cb-b502-2e4b411f2493_image-1537264406612.original.jpg,0.2,0,NA,NA,,,,,No,,,5 - extinct or near extinct,,Agriculture,,,5 - none or nearly none,,Agriculture,,Unknown,,,,,POINT(487866.827677 4678020.815034)
MoundsW1-20180918.csv,1000101537266498419,8293,Tiana Anderson,2018-09-18 10:28:23.641 GMT,Tiana Anderson,2018-09-18 10:28:23 GMT,8293,18 Sep,Tiana Anderson,Other,geodetic marker,Legacy verification,elevation marker besides main road - destroyed,Pasture,,Pasture,grassland,Lower slope,,Nil,,42.26032145,26.85984036,4678689.583,488439.742,3,66,268,East,258,files/app/1b0c89f0-eee9-4a4e-aaf9-cb00ff3b4007_image-1537266648599.original.jpg,0,0,NA,NA,,,,,No,,,0 - No observation,,Other,elevation point),,No observation,,Post-depositional,,Unknown,,,,,POINT(488439.741989 4678689.583459)
MoundsW2-20180928.csv,1000031537337860320,8294,Adela Sobotkova,2018-09-19 06:18:04.986 GMT,Adela Sobotkova,2018-09-19 06:18:45 GMT,8294,19 Sep,Adela Sobotkova,Surface Scatter,,Survey,ploughed field S of Borisovo village,Annual agriculture,,Scrub,,Upper slope,,Low,,42.27500619,26.75417228,4680339.835,479729.0217,3,67.69,267,West,261-272,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8294_1.jpg''}}",0,100,NA,NA,500 by 20 m strip,,Artefact scatter,"heavily worn and highly fragmented(coin sized) shards, HM, lithic, daub, 1 shard per square metre, further south, at 068, historic scatter starts with red thinwalled table ware ( 1RS rim) while PH continues at 3-5fragments a square m.",Yes,,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/AssociatedFeatureOrMaterialPhoto/8294_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/AssociatedFeatureOrMaterialPhoto/8294_2.jpg''}}",3 - damaged,,Agriculture,,,2 - good,,Agriculture,,Last week,,NA,,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8294_1.jpg''}}",POINT(479729.021746 4680339.834607)
MoundsW2-20180928.csv,1000021537337906385,9696,Petra Janouchova,2018-09-19 06:18:38.847 GMT,Petra Janouchova,2018-09-19 06:20:52 GMT,9696,19 Sep,Petra Janouchova,Uncertain Feature,"geodetic point, most likely not a mound)",Legacy verification,ditches around,Scrub,,Scrub,,Hilltop,,Super prominent,,42.29629258,26.7441823,4682705.784,478912.3469,3,310,273,Northeast,"ext. detail 986, overview 987","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9696_1.jpg''}}",1.5,45,NA,20,,,,,No,,,5 - extinct or near extinct,,Construction,,,5 - none or nearly none,,Urban development,,Other,1976,,,,POINT(478912.346932 4682705.784089)
MoundsW2-20180928.csv,1000021537340263985,9697,Petra Janouchova,2018-09-19 06:57:51.453 GMT,Petra Janouchova,2018-09-19 06:58:31 GMT,9697,19 Sep,Petra Janouchova,Burial Mound,,Legacy verification,"large RT present, overgrown with vegetation, small to medium stones on and around mound,",Perennial agriculture,e.g orchard or vineyard very recent pine forest / scrub,Scrub,perennial agriculture,Upper slope,,High,,42.30162261,26.78971533,4683287.328,482667.2048,3,311,320,West,ext 989,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9697_1.jpg''}}",1,20,0.5,20,,,,,No,,,3 - damaged,,Looting,,vegetation/perennial agriculture overgrowth,4 - minimal,,Agriculture,,Unknown,,"01,irregular,2.5,2,1,manually excavated deep trench on top of mound",ext 988,,POINT(482667.204796 4683287.327835)
MoundsW2-20180928.csv,1000031537340268080,8295,Adela Sobotkova,2018-09-19 06:57:59.231 GMT,Adela Sobotkova,2018-09-19 07:02:17 GMT,8295,19 Sep,Adela Sobotkova,Burial Mound,,Legacy verification,small overgrown mind in field south of Borisovo,Annual agriculture,,Scrub,,Lower slope,,Medium,,42.27750565,26.75637381,4680616.839,479911.354,3,70,308,North,273-276,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8295_1.jpg''}}",2,30,0.5,NA,,,,,No,,,4 - seriously damaged,,Looting,,,4 - minimal,,Agriculture,,Last year,,"01,round,4,1.5, overgrown with scrub",,,POINT(479911.353956 4680616.838829)
MoundsW2-20180928.csv,1000031537341186605,8296,Adela Sobotkova,2018-09-19 07:13:15.618 GMT,Adela Sobotkova,2018-09-19 07:13:44 GMT,8296,19 Sep,Adela Sobotkova,Uncertain Feature,,Survey,"fig overgrown patch near 8295, looks like extinct mound, has a large boulder inside,",Annual agriculture,,Scrub,,Lower slope,,Low,,42.27744965,26.75567673,4680610.785,479853.8569,3,71,302,Northwest,277-279,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8296_1.jpg''}}",0.5,8,NA,NA,,,,big white ashlar,No,,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/AssociatedFeatureOrMaterialPhoto/8296_1.jpg''}}",5 - extinct or near extinct,,Agriculture,,,5 - none or nearly none,,Agriculture,,Last year,,,,,POINT(479853.856897 4680610.785381)
MoundsW2-20180928.csv,1000031537341706227,8297,Adela Sobotkova,2018-09-19 07:22:03.770 GMT,Adela Sobotkova,2018-09-19 07:26:31 GMT,8297,19 Sep,Adela Sobotkova,Extinct Burial Mound,,Survey,lozenge shaped pile of stones possibly from surf.scatter or from mound or field,Annual agriculture,,Pasture,grassland,Lower slope,,Low,,42.27687329,26.75588063,4680546.741,479870.4867,3,72,306,West,280-281,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8297_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8297_2.jpg''}}",0.5,12,NA,8,,narrow lozenge,Artefact scatter,loose RM fineware fragments,No,,,5 - extinct or near extinct,,Agriculture,,,5 - none or nearly none,,Agriculture,,Last year,,NA,,,POINT(479870.486744 4680546.740831)
MoundsW2-20180928.csv,1000031537342069776,8298,Adela Sobotkova,2018-09-19 07:27:54.930 GMT,Adela Sobotkova,2018-09-19 07:30:49 GMT,8298,19 Sep,Adela Sobotkova,Extinct Burial Mound,,Survey,little bump in the ground NW of 8295large mnd,Annual agriculture,,Annual agriculture,,Lower slope,,Nil,,42.27694727,26.75532844,4680555.086,479824.9776,3,73,299,North,283,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8298_1.jpg''}}",0.3,8,NA,NA,,,,,No,,,5 - extinct or near extinct,,Agriculture,,,5 - none or nearly none,,Agriculture,,Last year,,NA,,,POINT(479824.977564 4680555.086205)
MoundsW2-20180928.csv,1000021537342828695,9698,Petra Janouchova,2018-09-19 07:40:45.422 GMT,Petra Janouchova,2018-09-19 07:40:56 GMT,9698,19 Sep,Petra Janouchova,Burial Mound,,Legacy verification,"overgrown with dense vegetation, 2x RTs present; Dabovska Mogila; elevation point",Scrub,,Scrub,,Valley Bottom or Plain,,Medium,,42.22898471,26.79029882,4675221.927,482695.4457,3,312,255.6 (261 GPS),South,"ext 993,994 (deleted), delete one of them","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9698_1.jpg''}}",5,60,4,55,,,,,No,,,3 - damaged,,Looting,,"vegetative overgrowth, agriculture around",3 - impaired,,Looting,,Unknown,,"01,rectangle,6,1.5,0.6,manually excavated trench;02,undrawable due to dense vegetation","ext 992, pic of rt area","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9698_1.jpg''}}",POINT(482695.445733 4675221.927167)
MoundsW2-20180928.csv,1000031537344689121,8299,Adela Sobotkova,2018-09-19 08:11:39.353 GMT,Adela Sobotkova,2018-09-19 08:29:27 GMT,8299,19 Sep,Adela Sobotkova,Burial Mound,,Legacy verification,"deep in the forest, has geodetic or some milestone on top looks different than the others",Annual agriculture,,Forest,,Upper slope,,Medium,,42.26912736,26.7574501,4679686.308,479997.452,3,75,320,Southeast,"288-296; gps taken 10 m to NW at the foot of the mound, image points to mound top; 317 exterior picture","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8299_1.jpg''}}",5,30 (diameter obscured by trees)?,NA,NA,,,,,No,,,2 - minor damage,,Looting,grown tree roots likely contaminated and disrupted the mound),"erosion, animal activities",2 - good,,Looting,tree roots),Last month,,"01,round,1,1,manual clear;02,round,1,1,clear;03,1,1,sharp edges;04, rect,2,1,0.8,old but clear;05,round,0.5,0.5,fox burrow under marker","difficult access, top disturbed by shallow RTs and animals
","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8299_1.jpg''}}",POINT(479997.451956 4679686.3077)
MoundsW2-20180928.csv,1000021537345254468,9699,Petra Janouchova,2018-09-19 08:20:59.714 GMT,Petra Janouchova,2018-09-19 08:26:41 GMT,9699,19 Sep,Petra Janouchova,Burial Mound,,Legacy verification,"dense scrub, RTs present,",Annual agriculture,sunflower field,Scrub,,Lower slope,close to valley bottom/plain,Low,,42.23261748,26.78070601,4675627.278,481904.8839,3,313,245,Southwest,"ext 996,997","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9699_1.jpg''}}",2.5,30,2,25,,"overgrown, hard to measure, check satellite",,,No,,,3 - damaged,,Looting,,"dense vegetative overgrowth, annual agricultural land use (possibly)",3 - impaired,,Looting,,Unknown,,"01,L-shape,6,3,0.5,manually excavated RT filled with rubbish and backfill;02,curved rectangle,4,4,1.5,manually excavated deep trench on top of mound above burial chamber (stones possibly belonging to burial chamber are present)",ext 995,,POINT(481904.88393 4675627.277845)
MoundsW2-20180928.csv,1000031537346289774,8700,Adela Sobotkova,2018-09-19 08:38:29.373 GMT,Adela Sobotkova,2018-09-19 08:40:40 GMT,8700,19 Sep,Adela Sobotkova,Burial Mound,,Legacy verification,"large mound in scrub next to forest mound, partially robbed",Scrub,,Scrub,,Upper slope,,Medium,,42.26914752,26.75671886,4679688.718,479937.1549,3,76,318,Southwest,299-306; 318-319 view to south west from mound,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8700_1.jpg''}}",4,30,NA,NA,,,,,No,,,4 - seriously damaged,,Looting,,,3 - impaired,,Looting,,Last year,,"01,rect,3,1.2,1.7,fresh clear cut;02,round,5,3, old scrubby;03,rect,2,2,3,fresh deep on S slope with two tunnels with stones;04,rect,2,2,2,fresh",,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8700_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8700_2.jpg''}}",POINT(479937.154948 4679688.718)
MoundsW2-20180928.csv,1000021537347078531,9700,Petra Janouchova,2018-09-19 08:51:23.713 GMT,Petra Janouchova,2018-09-19 08:53:05 GMT,9700,19 Sep,Petra Janouchova,Surface Scatter,,Survey,"scattered pottery sherds architectural, possibly Roman village",Annual agriculture,,Pasture,grassland,Valley Bottom or Plain,,Nil,,42.2313518,26.7841272,4675486.025,482186.8287,3,"314 (315, concentration/core of site)",238,West,ext 002-006,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9700_1.jpg''}}",0,500,NA,NA,see satellite for accurate dimensions (Bara),,,pot sherds,Yes,,,0 - No observation,,No observation,,,No observation,,Not available,,No observation,,,,,POINT(482186.828662 4675486.024769)
MoundsW2-20180928.csv,1000021537348934631,9701,Petra Janouchova,2018-09-19 09:22:19.849 GMT,Petra Janouchova,2018-09-19 09:23:28 GMT,9701,19 Sep,Petra Janouchova,Burial Mound,,Local informant,"overgrown mound where robbers found a horse with carriage, robbed",Pasture,,Scrub,,Valley Bottom or Plain,,Nil,,42.23130377,26.78259998,4675481.012,482060.7936,3,316,229,West,"ext 013,014","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9701_1a.jpg''}}",0,20,NA,20,,,,,No,,,5 - extinct or near extinct,,Looting,,vegetative overgrowth,5 - none or nearly none,,Looting,,Unknown,,"01,uncertain shape,3,3,0,manually excavated trench that has been closed in",,,POINT(482060.793623 4675481.011519)
MoundsW2-20180928.csv,1000031537349201148,8701,Adela Sobotkova,2018-09-19 09:27:32.382 GMT,Adela Sobotkova,2018-09-19 09:30:10 GMT,8701,19 Sep,Adela Sobotkova,Burial Mound,,Legacy verification,"dry stone mound inside a scrub island in sunflower field northwest of Kamen varch, with geodetic marker on top",Annual agriculture,,Scrub,,Lower slope,,Medium,,42.26624145,26.76523018,4679364.076,480638.1753,3,77,299,North,340-341,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8701_1.jpg''}}",1.2,15,NA,NA,,,,,No,,,3 - damaged,,Looting,,geodetic marker,3 - impaired,,Looting,,Last month,,"01,round,1,1,fresh stony profile",,,POINT(480638.175289 4679364.075524)
MoundsW2-20180928.csv,1000021537350392512,9702,Petra Janouchova,2018-09-19 09:46:47.435 GMT,Petra Janouchova,2018-09-19 09:46:54 GMT,9702,19 Sep,Petra Janouchova,Uncertain Feature,,Survey,possible destroyed mound,Pasture,,Scrub,,Lower slope,,Medium,,42.23772083,26.79180738,4676191.623,482822.3015,3,317,257,Northwest,"ext 016,017, ext 018 facing w with possible extinct mound not on the map","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9702_1.jpg''}}",1.5,20,NA,NA,,,,,No,,,3 - damaged,,Post-depositional,vegetation overgrowth),,4 - minimal,,Other,specify in Annotation (vegetation overgrowth),Unknown,,,,,POINT(482822.301515 4676191.623473)
MoundsW2-20180928.csv,1000021537352086518,9703,Petra Janouchova,2018-09-19 10:14:53.886 GMT,Petra Janouchova,2018-09-19 10:15:04 GMT,9703,19 Sep,Petra Janouchova,Burial Mound,,Survey,,Annual agriculture,,Scrub,,Upper slope,,High,,42.24559243,26.78305738,4677067.437,482102.5745,3,318,259,Southwest,"ext 32,33","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9703_1.jpg''}}",0.5,30,0.5,20,,,,,No,,,2 - minor damage,,Animal activity,,,2 - good,,Agriculture,,Unknown,,none visible,,,POINT(482102.574481 4677067.436912)
MoundsW2-20180928.csv,1000031537352589503,8702,Adela Sobotkova,2018-09-19 10:23:21.812 GMT,Adela Sobotkova,2018-09-19 10:26:28 GMT,8702,19 Sep,Adela Sobotkova,Burial Mound,,Legacy verification,,Annual agriculture,,Scrub,,Lower slope,,Low,,42.25883871,26.77366314,4678540.237,481331.471,3,78,279,Southeast,344,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8702_1.jpg''}}",2,20,NA,NA,,,,,No,,,0 - No observation,overgrown so hard to tell,Post-depositional,,vegetation,No observation,,Post-depositional,,Last year,,,,,POINT(481331.470971 4678540.237396)
MoundsW2-20180928.csv,1000031537354092626,8703,Adela Sobotkova,2018-09-19 10:48:31.032 GMT,Adela Sobotkova,2018-09-19 10:51:06 GMT,8703,19 Sep,Adela Sobotkova,Burial Mound,,Legacy verification,low mound overgrown with scrubby grass,Annual agriculture,,Pasture,grassland,Lower slope,,Low,,42.2517658,26.77260946,4677755.136,481242.4669,3,79,246,Southwest,345,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8703_1.jpg''}}",1.7,16,NA,NA,,,,,No,,,1 - pristine,,Post-depositional,,,2 - good,,Agriculture,,Last year,,,,,POINT(481242.466863 4677755.136157)
MoundsW2-20180928.csv,1000031537354416306,8704,Adela Sobotkova,2018-09-19 10:53:50.912 GMT,Adela Sobotkova,2018-09-19 10:56:10 GMT,8704,19 Sep,Adela Sobotkova,Burial Mound,,Survey,small round mound in a patch of grass and scrub,Annual agriculture,,Scrub,,Lower slope,,Low,,42.25194714,26.77300556,4677775.184,481275.1946,3,80,246,North,346,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8704_1.jpg''}}",1.1,8,NA,NA,,,,,No,,,2 - minor damage,,Agriculture,,,3 - impaired,the mound is so small there''s hardly any potential for archaeological investigation),Agriculture,,Last week,,,,,POINT(481275.194559 4677775.183703)
MoundsW2-20180928.csv,1000021537354850863,9704,Petra Janouchova,2018-09-19 11:01:29.999 GMT,Petra Janouchova,2018-09-19 11:01:32 GMT,9704,19 Sep,Petra Janouchova,Extinct Burial Mound,,Legacy verification,"overgrown with dense forest, possible RT present",Forest,,Forest,,Valley Bottom or Plain,,Nil,,42.25865993,26.83755652,4678508.363,486601.4356,3,319,298,North,ext 045,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9704_1.jpg''}}",0,0,NA,NA,indefinable due to forest overgrowth,,,,No,,,5 - extinct or near extinct,,Post-depositional,forest overgrowth),,5 - none or nearly none,,Other,specify in Annotation (forest),Unknown,,"01,rectangle,2,0.5,0.4,manually excavated shallow trench",ext 46,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9704_1.jpg''}}",POINT(486601.435615 4678508.363325)
MoundsW2-20180928.csv,1000021537356168106,9705,Petra Janouchova,2018-09-19 11:23:18.753 GMT,Petra Janouchova,2018-09-19 11:23:29 GMT,9705,19 Sep,Petra Janouchova,Extinct Burial Mound,,Legacy verification,"completely destroyed and overgrown with dense vegetation scrub, trees",Scrub,,Forest,,,,Nil,,42.2534422,26.85673089,4677926.181,488181.9902,3,320,287,Northwest,ext 047,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9705_1.jpg''}}",0,0,NA,NA,,,,,No,,,5 - extinct or near extinct,,Post-depositional,vegetation overgrowth),,5 - none or nearly none,,Other,specify in Annotation),Unknown,,,,,POINT(488181.990221 4677926.180998)
MoundsW2-20180928.csv,1000041537422105279,8542,Bara Weissova,2018-09-20 05:41:56.176 GMT,Bara Weissova,2018-09-20 05:43:44 GMT,8542,20 Sep,Bara Weissova,Burial Mound,,Legacy verification,"in the slope E of the symbol on map, overgrown and looted",Pasture,,Scrub,,Upper slope,,High,,42.16186835,26.82359679,4667763.594,485427.7865,3,321,198,East,,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8542_1.jpg''}}",2,20,1.5,18,,,,,No,,,3 - damaged,,Looting,,"bioturbation, erosion, geodetic point on top",3 - impaired,,Looting,,Unknown,,"01,2,1.5,0.6, West",,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8542_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8542_2.jpg''}}",POINT(485427.786486 4667763.594153)
